Code type,country,recipient_name,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,Reporting Organisation Narrative
Reproductive health care and family planning,Canada,Senegal,0.234721587775,3.134359091295872,2.9414560250218,0.8952454044486999,1.9352774164403121,2.53537799445032,Canada
Reproductive health care and family planning,Canada,Sierra Leone,0.29871879480105,1.3590327880976,0.9915698017953749,1.7265621666649376,1.8680306444518744,0.754705246655211,Canada
Reproductive health care and family planning,Canada,Somalia,,0.1864,0.7975,0.586875,0.14143769590557603,0.5329424995290081,Canada
Reproductive health care and family planning,Canada,South Africa,,0.9407936064000001,0.5593868362500001,0.22440574124999998,,,Canada
Reproductive health care and family planning,Canada,"South America, regional",,0.011466919411200002,0.081345,0.1847674032525,0.1629783972768,0.015033059999999999,Canada
Reproductive health care and family planning,Canada,South Sudan,3.7243584372359364,7.757621245244801,17.41212284625952,6.598464754708618,7.908587878616103,2.4744981521441303,Canada
Reproductive health care and family planning,Canada,"South of Sahara, regional",9.1830808,3.8656030329344,3.132914079488875,2.2424575729739304,3.1711266024326523,2.93629497225152,Canada
Reproductive health care and family planning,Canada,Sudan (the),0.031135347000000004,0.014308543510272,0.0310564651419,0.0540745060626,0.043805571860988,0.020573779461624,Canada
Reproductive health care and family planning,Canada,Suriname,0.012934939103999999,,,,0.016580493999999998,,Canada
Reproductive health care and family planning,Canada,Tajikistan,,0.5249024,0.56144,0.37873,,0.6649544,Canada
Reproductive health care and family planning,Canada,"Tanzania, United Republic of",4.5578123249999996,7.702150399141401,5.530688460653553,15.508127905062203,3.6889009511265467,8.802058693427421,Canada
Reproductive health care and family planning,Canada,Togo,0.41001280000000007,0.24991297562246403,0.4318751243328501,0.4995713447294,0.054609238812744,0.039372300000000006,Canada
Reproductive health care and family planning,Canada,Trinidad and Tobago,,,,0.04695,0.12052075,,Canada
Reproductive health care and family planning,Canada,Uganda,,0.37822046234303996,1.2212727198145026,2.3065392639204063,3.310432250850984,2.1431108787931863,Canada
Reproductive health care and family planning,Canada,Viet Nam,,,0.038599219312499995,0.055615146109875,0.06676235850438002,0.06378097102278,Canada
Reproductive health care and family planning,Canada,"West Indies, regional",,0.011466919411200002,0.0977433599030625,0.205505294466435,0.2005270798447581,0.02504210045964,Canada
Reproductive health care and family planning,Canada,Zambia,0.273810436932,0.4572914917240001,0.7347216924025,1.1840692599095,1.375280328702,0.65182534179456,Canada
Reproductive health care and family planning,Denmark,"Africa, regional",11.2425,,,-0.02219395464,,,Denmark
Reproductive health care and family planning,Denmark,"Asia, regional",0.277315,0.282865,0.294335,,,,Denmark
Reproductive health care and family planning,Denmark,"Developing countries, unspecified",14.002508499345,18.551848969511,20.835176892371,14.3319,11.963751215058,7.567716939312,Denmark
Reproductive health care and family planning,Denmark,Egypt,,,,0.016852753499999998,,,Denmark
Reproductive health care and family planning,Denmark,Ethiopia,,,,-0.122119337241,,,Denmark
Reproductive health care and family planning,Denmark,Myanmar,-0.000626582,,,,,,Denmark
Reproductive health care and family planning,Denmark,Niger (the),,,,,2.774,,Denmark
Reproductive health care and family planning,Denmark,"Tanzania, United Republic of",1.12425,0.0,2.3865,,-0.001623251871,0.0,Denmark
Reproductive health care and family planning,Denmark,Uganda,0.5996,,0.4773,,0.21059189387199997,,Denmark
Reproductive health care and family planning,Denmark,"Western Africa, regional",17.6882,20.3357,21.9558,18.447,,,Denmark
Reproductive health care and family planning,European Commission,Burundi,,,,,0.017734802662499993,0.024635925226950003,European Commission
Reproductive health care and family planning,European Commission,Costa Rica,,,,,0.026993484675,,European Commission
Reproductive health care and family planning,European Commission,Honduras,0.89568,1.71195,1.0650915351000003,0.9447734477999999,0.645251645,,European Commission
Reproductive health care and family planning,European Commission,Philippines (the),,,,,,0.041108,European Commission
Reproductive health care and family planning,Finland,Afghanistan,2.799,1.71195,,2.7482,2.7674999999999996,2.77479,Finland
Reproductive health care and family planning,Finland,Armenia,,,,,0.01025,0.0161297515,Finland
Reproductive health care and family planning,Finland,Bangladesh,,,0.177525,0.16912,0.13325,0.0983971365,Finland
Reproductive health care and family planning,Finland,Bolivia (Plurinational State of),0.014101362,,,,,,Finland
Reproductive health care and family planning,Finland,Burkina Faso,,,,0.01774703,,,Finland
Reproductive health care and family planning,Finland,Burundi,,,,0.093718905,,,Finland
Reproductive health care and family planning,Finland,"Developing countries, unspecified",2.01528,4.165745,10.758015,3.6995,10.147499999999997,3.18587,Finland
Reproductive health care and family planning,Finland,Ethiopia,0.15188955155099998,0.3716563559,,,,,Finland
Reproductive health care and family planning,Finland,Jordan,,,,0.044972178999999994,0.0212298,,Finland
Reproductive health care and family planning,Finland,Kenya,,,,0.277613651,,,Finland
Reproductive health care and family planning,Finland,Lao People's Democratic Republic (the),0.04408425,,0.07913591099999999,,,,Finland
Reproductive health care and family planning,Finland,Malawi,0.371141802,0.1808698001,,,,,Finland
Reproductive health care and family planning,Finland,Moldova (the Republic of),,,0.0343215,0.012684,0.006108999999999999,,Finland
Reproductive health care and family planning,Finland,Mozambique,,,,,3.0749999999999997,,Finland
Reproductive health care and family planning,Finland,Niger (the),,,,0.17640167299999998,,,Finland
Reproductive health care and family planning,Finland,Sierra Leone,,,,0.244269529,,,Finland
Reproductive health care and family planning,Finland,Somalia,5.815583064,6.904865,5.9175,7.991219131,6.281969775,0.061662,Finland
Reproductive health care and family planning,Finland,"South & Central Asia, regional",0.16794,0.171195,0.201195,0.17969,,,Finland
Reproductive health care and family planning,Finland,Sudan (the),,,,,,0.16881205740000002,Finland
Reproductive health care and family planning,Finland,Tajikistan,0.0778155588,,,,,,Finland
Reproductive health care and family planning,Finland,"Tanzania, United Republic of",0.457866018,1.02717,,,,,Finland
Reproductive health care and family planning,Finland,Zimbabwe,,0.020958833200000002,,,,,Finland
Reproductive health care and family planning,Netherlands,Angola,,,,0.032656015,0.062454275000000004,,Netherlands
Reproductive health care and family planning,Netherlands,Bangladesh,1.767109464,0.9258659294,0.1480854375,0.11164033999999999,0.007905824999999998,,Netherlands
Reproductive health care and family planning,Netherlands,Benin,7.7199039863999985,4.7652550531,9.009315639,22.790808859000002,17.942719299999997,6.109183204,Netherlands
Reproductive health care and family planning,Netherlands,Burkina Faso,,3.3008347623,2.048013612,0.16468059999999998,1.340955225,1.7142817052000001,Netherlands
Reproductive health care and family planning,Netherlands,Burundi,2.1101873724000004,0.80153499,6.181564887,7.945013433000001,6.154622749999999,2.958203619,Netherlands
Reproductive health care and family planning,Netherlands,Congo (the Democratic Republic of the),0.7517856492,1.71195,1.6707457664999998,2.294536657,6.417452225,4.7321022012,Netherlands
Reproductive health care and family planning,Netherlands,"Developing countries, unspecified",112.41144511200001,103.86704349930001,90.8383507155,127.090059775,116.23779824999998,14.7221683612,Netherlands
Reproductive health care and family planning,Netherlands,Egypt,,,0.26710056449999997,1.354865771,0.302808575,,Netherlands
Reproductive health care and family planning,Netherlands,Ethiopia,27.865147806,15.599593127100002,26.702832365999996,11.99822897,36.103436625,0.8482800232000001,Netherlands
Reproductive health care and family planning,Netherlands,Ghana,,0.0536696325,,,,,Netherlands
Reproductive health care and family planning,Netherlands,Kenya,0.0553989276,0.0346909548,0.1338384645,,0.036531,,Netherlands
Reproductive health care and family planning,Netherlands,Mali,13.0533951276,4.6105506968,18.2661094125,18.225542356,19.494748675,12.9013953543,Netherlands
Reproductive health care and family planning,Netherlands,Mozambique,8.2021045104,7.9347341745,2.7891532665000005,0.020859895,,,Netherlands
Reproductive health care and family planning,Netherlands,Niger (the),9.6235038864,7.6784187379,10.1226234375,10.781397886,6.249456775,1.3602123350000002,Netherlands
Reproductive health care and family planning,Netherlands,Nigeria,0.150776532,0.0,0.017257797,,,,Netherlands
Reproductive health care and family planning,Netherlands,Senegal,0.105007284,,0.022268736,,,,Netherlands
Reproductive health care and family planning,Netherlands,"South of Sahara, regional",8.8117804512,11.578009153999998,5.939283501,16.574941726,12.114769175000001,4.726464239,Netherlands
Reproductive health care and family planning,Netherlands,Uganda,7.0814722392,7.1859854508,8.012680820999998,7.428080184,3.6296213500000003,1.6021010563,Netherlands
Reproductive health care and family planning,Netherlands,Ukraine,,,,2.244784724,12.812499999999998,,Netherlands
Reproductive health care and family planning,Netherlands,Yemen,4.4533198404,6.120940268999999,10.911526785,7.1084053319999985,14.946712974999997,6.9268470165,Netherlands
Reproductive health care and family planning,Norway,Afghanistan,0.1598457648,0.284616,0.1369145688,0.2253409402,0.997,,Norway
Reproductive health care and family planning,Norway,"Africa, regional",,0.104296365,0.1066715208,0.120018602,0.18188669799999999,0.08924815890000001,Norway
Reproductive health care and family planning,Norway,Bangladesh,0.029281536000000004,0.0228139902,0.022283732400000002,,-0.0014955,,Norway
Reproductive health care and family planning,Norway,Colombia,0.37062,0.4440964338,0.3827678976,0.3232579928,0.3110339903,0.1174979166,Norway
Reproductive health care and family planning,Norway,Congo (the Democratic Republic of the),,,,1.76619,0.54835,,Norway
Reproductive health care and family planning,Norway,"Developing countries, unspecified",28.278313611199998,23.168989400399997,26.4382680468,33.0638193292,35.3193925912,3.6346618134,Norway
Reproductive health care and family planning,Norway,"Eastern Africa, regional",,0.16715710079999999,0.2235762312,,,,Norway
Reproductive health care and family planning,Norway,Egypt,2.4424,2.4957,-0.0237724884,,,,Norway
Reproductive health care and family planning,Norway,Eswatini,0.050291856,0.0387303966,0.04721416800000001,0.060477159,0.09229189119999999,0.0588038712,Norway
Reproductive health care and family planning,Norway,Ethiopia,0.18678316480000004,0.2013405444,0.2340589824,0.1793900948,0.17671725299999996,0.1020284661,Norway
Reproductive health care and family planning,Norway,Guatemala,0.18658800000000003,0.174344823,0.20635706280000002,0.163843038,0.20532267850000002,0.7756392510000001,Norway
Reproductive health care and family planning,Norway,Honduras,0.17357636960000003,0.2039076108,,,,,Norway
Reproductive health care and family planning,Norway,Kenya,,0.1427222862,0.0210458184,0.0212347096,0.02307058,,Norway
Reproductive health care and family planning,Norway,Lebanon,0.38987520000000003,0.4779,1.164,,-0.0053327536,,Norway
Reproductive health care and family planning,Norway,Madagascar,,,,1.563,1.4955,,Norway
Reproductive health care and family planning,Norway,Malawi,1.4993536896,0.8908056,0.6715013568,0.5309576646,0.6088684982,0.08143364609999999,Norway
Reproductive health care and family planning,Norway,Mali,0.1407643728,0.23364,0.20902052760000003,0.20087676000000002,,,Norway
Reproductive health care and family planning,Norway,Mozambique,0.493024,0.531,0.291,0.81276,1.83448,1.71789,Norway
Reproductive health care and family planning,Norway,Myanmar,0.2533759392,0.434889,0.30763286160000003,0.3376498884,,,Norway
Reproductive health care and family planning,Norway,Nepal,0.159533024,0.290988,0.34486957079999997,0.994018505,1.3303846366,0.057888623099999995,Norway
Reproductive health care and family planning,Norway,Nigeria,0.54528,0.8496,0.37248,1.6672,1.5952,,Norway
Reproductive health care and family planning,Norway,Pakistan,,,,0.633355213,0.86739,,Norway
Reproductive health care and family planning,Norway,"Palestine, State of",1.71536,0.92394,,0.2822900956,0.22840093539999998,,Norway
Reproductive health care and family planning,Norway,Philippines (the),,0.0531,0.0582,0.0521,0.04985,,Norway
Reproductive health care and family planning,Norway,Somalia,,,,,0.07710319439999999,0.029130548699999998,Norway
Reproductive health care and family planning,Norway,"South & Central Asia, regional",,,,0.06919849060000001,0.2143899947,,Norway
Reproductive health care and family planning,Norway,"South Asia, regional",,0.083711619,0.0463142796,0.0017957828,,,Norway
Reproductive health care and family planning,Norway,South Sudan,0.1278,2.2518117,5.0829166716,5.1525757968,1.4955,,Norway
Reproductive health care and family planning,Norway,"South of Sahara, regional",,,,,0.997,,Norway
Reproductive health care and family planning,Norway,Sudan (the),,0.5397615,0.591603,,,,Norway
Reproductive health care and family planning,Norway,"Tanzania, United Republic of",0.3757845968,0.59264379,0.3454674012,0.4791675554,0.0050150097,,Norway
Reproductive health care and family planning,Norway,Uganda,,,,1.9798,1.3836577364,1.3239833838,Norway
Reproductive health care and family planning,Norway,"Western Africa, regional",,,,,1.994,,Norway
Reproductive health care and family planning,Norway,Zambia,,0.0505512,0.10720439999999999,0.0642914,,,Norway
Reproductive health care and family planning,Norway,Zimbabwe,0.1724102656,0.18303145199999998,0.1876457628,0.32365624519999997,0.31112770829999997,0.20791602809999998,Norway
Reproductive health care and family planning,Switzerland,Bangladesh,,,,0.0,0.01712190854,,Switzerland
Reproductive health care and family planning,Switzerland,Bosnia and Herzegovina,0.052076025,0.0,0.07496699124,0.0695376,0.046970910000000005,,Switzerland
Reproductive health care and family planning,Switzerland,Burundi,,,0.0459606,0.037086720000000004,0.00468622698,,Switzerland
Reproductive health care and family planning,Switzerland,Central African Republic (the),0.086793375,0.019586202,,,,,Switzerland
Reproductive health care and family planning,Switzerland,Chad,0.18231016344,0.004836591,0.01942371557,,,,Switzerland
Reproductive health care and family planning,Switzerland,Congo (the Democratic Republic of the),0.0,0.0,1.0274218554999999,0.0,0.81189675928,,Switzerland
Reproductive health care and family planning,Switzerland,"Developing countries, unspecified",0.0,0.0,5.14544663977,0.0,6.215018264999999,,Switzerland
Reproductive health care and family planning,Switzerland,"Eastern Africa, regional",,,,0.0,0.04426662109999999,,Switzerland
Reproductive health care and family planning,Switzerland,Ethiopia,,0.044542559999999995,0.0,0.0,0.0002886421,,Switzerland
Reproductive health care and family planning,Switzerland,Moldova (the Republic of),0.2403587802,0.0987183645,0.0052712431,,,,Switzerland
Reproductive health care and family planning,Switzerland,Mozambique,,-0.000815364,0.54840209806,0.47886120000000004,0.30658903499999995,,Switzerland
Reproductive health care and family planning,Switzerland,Myanmar,,0.0,0.4990008000000001,0.568944,0.6389801174999999,,Switzerland
Reproductive health care and family planning,Switzerland,Rwanda,,0.0,0.53476011654,0.5025274792800001,0.10120793219999999,,Switzerland
Reproductive health care and family planning,Switzerland,Somalia,0.0,0.815364,0.6564979275,0.0,0.9584700697399999,,Switzerland
Reproductive health care and family planning,Switzerland,"South of Sahara, regional",0.0,0.0,0.0,0.0,2.6416780616,,Switzerland
Reproductive health care and family planning,Switzerland,Syrian Arab Republic,0.49006809999999995,0.5549409344999999,0.31450182,,,,Switzerland
Reproductive health care and family planning,Switzerland,"Tanzania, United Republic of",0.5296732503599999,0.0,0.5371137369800001,0.5294145084,0.55815979695,,Switzerland
Reproductive health care and family planning,Switzerland,Zimbabwe,0.1267938,0.1319018475,0.65042182675,0.580478286,0.401393586,,Switzerland
Reproductive health care and family planning,UK,"Africa, regional",163.52699015536,100.57023925319999,78.33191502460001,34.825747798799995,40.9577342056,6.8094027540000015,UK
Reproductive health care and family planning,UK,Bangladesh,8.816037362868,16.524822569989997,6.363226392368,2.5153681838539996,2.1916485424350003,0.178475,UK
Reproductive health care and family planning,UK,Congo (the Democratic Republic of the),6.855045058560001,8.17282742016,3.6585150090239997,1.160748557728,12.790363268203999,5.377730612320001,UK
Reproductive health care and family planning,UK,"Developing countries, unspecified",97.37524139259601,19.634813312649996,52.37765776641201,78.02982689673604,98.02257905935399,70.49797234479999,UK
Reproductive health care and family planning,UK,Ethiopia,44.40592256128,40.82835827225,7.57499379824,4.980388636424999,2.66490413031,,UK
Reproductive health care and family planning,UK,Ghana,0.6386,0.7503936499200001,3.348982536538,0.7315569131990001,2.005590685451,2.0026640161,UK
Reproductive health care and family planning,UK,Guatemala,,,0.040130242046,0.036961746283,0.012298749240333334,,UK
Reproductive health care and family planning,UK,Iraq,,,2.7224483934999997,2.2825253724000003,5.0009104874,2.161529546,UK
Reproductive health care and family planning,UK,Kenya,10.378690451704,12.037451127,8.057575188529999,7.856932175999999,5.809682579200001,1.188868054,UK
Reproductive health care and family planning,UK,Malawi,14.53397032812,9.93892759866,8.534966613,6.89839409248,5.519124987555,4.7302984795,UK
Reproductive health care and family planning,UK,Mexico,,,0.040130242046,0.036961746283,0.012298749240333334,,UK
Reproductive health care and family planning,UK,"Middle East, regional",,,,6.53588,9.53572,,UK
Reproductive health care and family planning,UK,Mozambique,7.051925183119999,5.9658009154,8.307866056999998,26.100196554919,20.802217822226,28.237245493159996,UK
Reproductive health care and family planning,UK,Myanmar,0.00100534798,0.08025755180000001,0.29881318317,0.32709226237,,,UK
Reproductive health care and family planning,UK,Nepal,5.8222413656,6.510600820500001,1.446696093825,0.7451633458899999,0.511385669935,0.3533146265,UK
Reproductive health care and family planning,UK,Nigeria,15.567081954000002,8.20094684135,2.869332776705,3.45966149288,9.68780896238,4.510714586400001,UK
Reproductive health care and family planning,UK,Pakistan,22.12384372172,23.843239604249995,18.658447618994995,6.61035044517,16.11039216544,6.4000299088000006,UK
Reproductive health care and family planning,UK,Peru,,,0.040130242046,0.036961746283,0.012298749240333334,,UK
Reproductive health care and family planning,UK,Sierra Leone,24.10159571264,25.1668538032,16.131293116000002,9.529655922320002,6.46810798504,,UK
Reproductive health care and family planning,UK,Somalia,9.48816291774,14.985431981249999,9.50223297645,0.8313347130749998,,,UK
Reproductive health care and family planning,UK,South Sudan,36.45565940858,24.05117733875,15.754769872724998,17.43007501581502,13.926758270195,3.8350719033000007,UK
Reproductive health care and family planning,UK,Sudan (the),0.7581880675999999,0.48338660825,0.515872711225,0.9025246995209998,1.4115375,1.1682,UK
Reproductive health care and family planning,UK,Syrian Arab Republic,,,,1.414794606025,0.5606975129249999,,UK
Reproductive health care and family planning,UK,"Tanzania, United Republic of",6.563392862399999,12.77106349616,13.815986494208001,8.217587313380001,9.65399580114,2.86246501816,UK
Reproductive health care and family planning,UK,Uganda,4.298907811119999,1.7791527790000001,1.9792150501899999,2.9914219999999996,0.8883388923,,UK
Reproductive health care and family planning,UK,Zambia,2.171877207852,2.6605233571,2.655769824069,3.4830270125,1.217059,,UK
Reproductive health care and family planning,UK,Zimbabwe,11.068986309499998,10.91791026655,0.76564157033,9.928253099999997,4.3362432,2.10276,UK
Reproductive health care and family planning,UNDP,Argentina,8.152314,5.013781,5.08232,6.366087,,2.085935,UNDP
Reproductive health care and family planning,UNDP,Armenia,,,,,,0.016821,UNDP
Reproductive health care and family planning,UNDP,Malaysia,,,1.9e-05,-0.000342,,,UNDP
Reproductive health care and family planning,UNICEF,Afghanistan,7.002113471000002,5.8383853230000025,3.8912418224999996,41.279604720000016,1.0415210879999997,1.4290555199999995,UNICEF
Reproductive health care and family planning,UNICEF,Albania,0.0,0.0,,0.14406959083999998,0.19177547743999998,0.0998521678,UNICEF
Reproductive health care and family planning,UNICEF,Algeria,0.011626839000000002,0.074476143,0.068579784,0.23190843752999998,0.1580337290000001,0.05877233600000001,UNICEF
Reproductive health care and family planning,UNICEF,Angola,0.877398442,0.45331560700000006,0.2637009076,0.30155548796000003,0.58291919784,0.06522492394000001,UNICEF
Reproductive health care and family planning,UNICEF,Argentina,0.6720988859999999,0.816676554,0.33012140755999997,0.6040026892699999,1.1349723560199998,0.25713423661999996,UNICEF
Reproductive health care and family planning,UNICEF,Armenia,0.070771028,0.30632212400000003,0.4362286511599999,0.30925059490999995,0.12783915639999996,0.24948400999999992,UNICEF
Reproductive health care and family planning,UNICEF,Azerbaijan,0.022452763,0.04818705600000001,0.4588203405499999,0.17477777660000002,0.12108442600000004,0.07980810495000001,UNICEF
Reproductive health care and family planning,UNICEF,Bangladesh,4.693427189000004,5.705463524,5.354994161600003,1.6627824316300022,0.3584860298399997,0.1657705372699999,UNICEF
Reproductive health care and family planning,UNICEF,Barbados,,,,0.48826417068,0.6786371926399998,0.36040577451999994,UNICEF
Reproductive health care and family planning,UNICEF,Belarus,,,0.08164090192,0.055523067,0.08704358625999999,0.04090769710000001,UNICEF
Reproductive health care and family planning,UNICEF,Belize,0.18718847000000002,0.23786545400000003,0.3858331163,0.04528133349999999,0.20232125112,0.23881836019999989,UNICEF
Reproductive health care and family planning,UNICEF,Benin,0.447411035,0.37576345400000005,0.7270963038400002,0.9304723064799998,0.84464403328,0.41067755616,UNICEF
Reproductive health care and family planning,UNICEF,Bhutan,0.182462152,0.17000177599999997,0.24602292400000003,0.27654111617000005,0.25051218100999995,0.09930122304000007,UNICEF
Reproductive health care and family planning,UNICEF,Bolivia (Plurinational State of),1.30513978,1.630598736,1.8221862568000002,1.1925255000400001,0.24506375786,0.0073925626299999984,UNICEF
Reproductive health care and family planning,UNICEF,Bosnia and Herzegovina,,,2.3446421270999993,0.29660978633,0.21723134468000005,0.060516149599999985,UNICEF
Reproductive health care and family planning,UNICEF,Botswana,,,,0.17453988927000005,0.4739965901699999,0.20634835757999995,UNICEF
Reproductive health care and family planning,UNICEF,Brazil,0.068674872,0.12750336899999998,0.6185150739599999,0.6143994685500002,0.39075625700999983,0.3136699440499999,UNICEF
Reproductive health care and family planning,UNICEF,Bulgaria,0.042732660000000006,0.03529763799999999,0.08029265585999999,0.08628036278,0.024977355420000003,0.013446097979999997,UNICEF
Reproductive health care and family planning,UNICEF,Burkina Faso,0.027002004,0.029416356000000005,0.1935539370599999,0.32855659194,0.8653544331299998,0.42816842706000025,UNICEF
Reproductive health care and family planning,UNICEF,Burundi,0.4451223530000001,0.11584531500000002,0.15600067879999996,0.21611756379999983,0.13980867599,0.03661459166,UNICEF
Reproductive health care and family planning,UNICEF,Cabo Verde,0.000139518,0.0022526219999999997,0.010803657999999999,0.048091509,0.05662671999999999,0.009435619999999999,UNICEF
Reproductive health care and family planning,UNICEF,Cambodia,0.259430072,0.427306988,0.43134742074000015,0.5610827834,0.40490776017999996,1.00942007758,UNICEF
Reproductive health care and family planning,UNICEF,Cameroon,0.4476073220000001,0.801804939,1.0682005697,1.6964279574200003,1.6012833672400004,0.7822327090199993,UNICEF
Reproductive health care and family planning,UNICEF,Central African Republic (the),0.064039544,0.031891270000000006,0.06833294686000001,0.1441319968,0.016757534,0.005995756999999999,UNICEF
Reproductive health care and family planning,UNICEF,Chad,0.093803789,0.07888722899999999,0.10543298815,0.10978255508000002,0.13032261935000009,0.11402342599999998,UNICEF
Reproductive health care and family planning,UNICEF,Chile,,,,,0.003247166650000001,0.0008827780000000003,UNICEF
Reproductive health care and family planning,UNICEF,China,1.7719563949999997,1.6511157450000005,1.051873459,1.3159414309999995,2.3718909030000015,1.3726375927400012,UNICEF
Reproductive health care and family planning,UNICEF,Colombia,0.31006782299999996,0.307081281,0.13710176999999998,0.0017031300000000002,4.485000000000037e-06,7.799999999999999e-07,UNICEF
Reproductive health care and family planning,UNICEF,Comoros (the),0.128888336,0.13274918100000002,0.20965992749999998,0.6770913290300006,1.02910560838,0.5989754778800003,UNICEF
Reproductive health care and family planning,UNICEF,Congo (the Democratic Republic of the),1.7475841609999996,3.2878682290000003,3.7201320210599986,3.3278919447400024,3.17962593035,1.5844249339999998,UNICEF
Reproductive health care and family planning,UNICEF,Congo (the),0.13236358799999998,0.157723473,0.49439388387,0.15932466494000008,0.06516284426999999,0.03565057246,UNICEF
Reproductive health care and family planning,UNICEF,Croatia,0.221724118,0.16939912499999998,0.19006646309,0.25413480068000005,0.10546583805000001,0.009716651599999999,UNICEF
Reproductive health care and family planning,UNICEF,Cuba,0.10119635,0.08969741900000001,0.08075532800000002,0.10512008999999997,0.10222112900000005,0.047062420999999986,UNICEF
Reproductive health care and family planning,UNICEF,Côte d'Ivoire,2.1497146340000004,1.8071024000000002,2.2765984216900006,2.5445835250999997,3.73448875425,3.6473972022799988,UNICEF
Reproductive health care and family planning,UNICEF,Djibouti,0.072332729,0.08087580600000001,0.12347486021999995,0.2447602344,0.11408676218000001,0.05551427552000002,UNICEF
Reproductive health care and family planning,UNICEF,Dominican Republic (the),0.2758677,0.1619163,0.23386429200000006,0.32334506400000007,0.11936636160000003,0.027769020720000013,UNICEF
Reproductive health care and family planning,UNICEF,Ecuador,0.157915908,0.14682774799999998,0.113745564,0.109248844,0.29350729171,0.4449784605299999,UNICEF
Reproductive health care and family planning,UNICEF,Egypt,0.08723039100000002,0.21182314900000002,0.24253788604000007,0.18821243582000008,0.05121860500000002,0.00013671400000000002,UNICEF
Reproductive health care and family planning,UNICEF,El Salvador,0.19777593799999998,0.167971318,0.39191779204,0.48901691751,0.7955566089299998,0.31169959,UNICEF
Reproductive health care and family planning,UNICEF,Equatorial Guinea,0.001023475,2.8955e-05,5.3950000000000004e-05,1.8025000000000008e-05,1.6815e-05,1.555e-06,UNICEF
Reproductive health care and family planning,UNICEF,Eritrea,,,,0.7735420028000004,1.1998391842,0.42070862600000014,UNICEF
Reproductive health care and family planning,UNICEF,Eswatini,0.284295766,0.346893118,0.3230880725,0.20204936420000005,0.3092077616,0.11251028879999997,UNICEF
Reproductive health care and family planning,UNICEF,Ethiopia,6.466351859,6.4027057880000005,0.6091717560000001,0.010952523000000004,0.3369203510000005,-0.33384516399999997,UNICEF
Reproductive health care and family planning,UNICEF,Fiji,0.29639353999999996,0.673170492,0.96027247644,1.2716062958399996,0.5461226486300009,0.19062394401000002,UNICEF
Reproductive health care and family planning,UNICEF,Gabon,0.033670476000000005,0.025668213999999998,0.06606168733000001,0.03524077784000001,0.009473050000000004,0.00105925,UNICEF
Reproductive health care and family planning,UNICEF,Gambia (the),0.0015226900000000002,0.0015226900000000002,0.00215696,,,0.0,UNICEF
Reproductive health care and family planning,UNICEF,Georgia,0.253922319,0.731341519,0.7255690810799998,1.3190741579400003,0.3943628829599999,0.11555019543999998,UNICEF
Reproductive health care and family planning,UNICEF,Ghana,0.33931229000000007,0.7740931969999999,1.8121730036200003,3.196656628509998,1.1446767350000004,0.007730333000000001,UNICEF
Reproductive health care and family planning,UNICEF,Guatemala,0.386980882,0.237635555,0.0988248135,1.221467534920001,1.4892594234499998,0.5289506617299999,UNICEF
Reproductive health care and family planning,UNICEF,Guinea,0.16010812,0.002567207,0.00921928354,0.00032823,0.00029061,4.887e-05,UNICEF
Reproductive health care and family planning,UNICEF,Guinea-Bissau,8.567999999999999e-05,0.000171332,,0.011647671420000002,0.012879358730000002,0.0058997177399999975,UNICEF
Reproductive health care and family planning,UNICEF,Guyana,0.16427270500000002,0.07677347200000001,0.31752270599000004,0.10876227262000003,0.036682775,-0.018827385,UNICEF
Reproductive health care and family planning,UNICEF,Haiti,0.382483613,0.4648797369999999,0.6327001328499999,0.7206421040599998,0.5770685517699999,0.023406553,UNICEF
Reproductive health care and family planning,UNICEF,Honduras,0.31908703000000005,0.44370547600000004,0.19447051832,0.018894996,0.048306,5.3e-05,UNICEF
Reproductive health care and family planning,UNICEF,India,1.907606952,1.188091642,1.80188052764,2.1543777314600008,2.202048356900001,1.7710586806,UNICEF
Reproductive health care and family planning,UNICEF,Indonesia,1.085281008,2.809314221,1.6842042422999997,1.1018848881399996,1.2921394309,0.9255156710600001,UNICEF
Reproductive health care and family planning,UNICEF,Iran (Islamic Republic of),0.10129164900000001,0.09993377799999999,0.070763442,0.32931623628,0.43240280100000006,0.282049353,UNICEF
Reproductive health care and family planning,UNICEF,Iraq,1.2427778139999999,0.7627884079999999,0.5819718632800002,0.6624269663099995,0.6407870917500003,0.28065601245999977,UNICEF
Reproductive health care and family planning,UNICEF,Jamaica,0.09018272599999999,0.143782228,0.09000906070000002,0.3070470717600001,0.31019267364,0.10797932568000003,UNICEF
Reproductive health care and family planning,UNICEF,Jordan,0.29146939099999997,0.239934333,0.33037309104,0.16415270495999998,0.018306192,3.1632000000000005e-05,UNICEF
Reproductive health care and family planning,UNICEF,Kazakhstan,0.220055934,0.31934598200000003,0.48656228809000013,0.10954322040999999,0.05726298714999999,0.02921169962,UNICEF
Reproductive health care and family planning,UNICEF,Kenya,1.1003616129999996,0.5861007579999999,1.4766619920200008,1.959531791130001,1.6012271207499995,1.4846980394900005,UNICEF
Reproductive health care and family planning,UNICEF,Korea (the Democratic People's Republic of),0.003183,0.003183,0.002388,,,0.0,UNICEF
Reproductive health care and family planning,UNICEF,Kosovo,0.260517056,0.8007584580000001,0.9342603888100001,2.946511177729999,2.4119774159600014,0.6266198031700005,UNICEF
